"text","created","screenName","favoriteCount","longitude","latitude"
"Poczta #Polska: nie mogliśmy się uchylić od realizacji decyzji premiera. PWPW: spółka nie poniosła straty https://t.co/CslI70f4em","2021-05-13 18:05:13","pidybi",0,2.154166,41.39021
"Wróblewski: Nie będę rzecznikiem ani rządu, ani opozycji https://t.co/vRBIAguNtO","2021-05-13 15:43:13","pidybi",0,2.154358,41.390449
"#żubr #wisent #zwierzęta #animals #zwierzę #animal #przyroda #nature #las #forest #park  #nationalpark #wyspawolin… https://t.co/BH6CSgv7LK","2021-05-13 12:49:34","marcinhanke",1,14.45,53.9333
"Horała o raporcie NIK: znając tę sprawę, nie widzę podstaw do wszczynania postępowań https://t.co/G6UBpJ5FHS","2021-05-13 06:13:13","pidybi",0,2.154427,41.390173
"Paszporty #COVIDowe. #Polska... https://t.co/PEb4yD4Pvi #dorzeczy","2021-05-13 05:59:01","pidybi",0,2.154446,41.390358
"Obława na Pomorzu. Ścigany próbował porwać kilkunastoletnie dziecko https://t.co/fCgvfGzVcV","2021-05-13 04:45:43","pidybi",0,2.154287,41.390396
"Właśnie publikuje zdjęcie w: Prograss Polska https://t.co/OfVkSH9wJn","2021-05-13 04:35:22","karol_grass",0,20.35845995,49.84674184
"NIK przyjrzała się wyborom kopertowym. Marian Banaś przedstawi wyniki kontroli https://t.co/ZGINS5Es5z","2021-05-13 04:31:13","pidybi",0,2.154486,41.390509
"""Polska dziękuje za niezwykłą służbę"". Odznaczenia od prezydenta za walkę z epidemią #COVID - 19 https://t.co/d8QqZAN7Cc","2021-06-29 18:05:57","pidybi",0,2.15272,41.39127
"Eksperci: Duże ryzyko czwartej fali pandemii. Będzie inna, prawdopodobnie ostatnia https://t.co/U4VIFIbnYy","2021-06-29 05:27:46","pidybi",0,2.15469,41.39296
"Chcieli sprawdzić, jak #Koronawirus przenosi się w dyskotece, ale zabrakło chętnych https://t.co/1DO85yAfjl","2021-06-27 04:43:07","pidybi",0,2.71187,41.63121
"Co się dzieje, gdy dominować zaczyna Delta, ale ludzie się #szczepią? Wielka Brytania może mieć już odpowiedź https://t.co/7Q1MkcLjPq","2021-06-26 20:11:02","pidybi",0,2.71191,41.63346
"WHO nie chce, byśmy zapomnieli o maseczkach. ""Nie powinniśmy czuć... https://t.co/2TyRHuHBN7","2021-06-26 18:24:32","pidybi",0,2.71282,41.6326
"#Koronawirus w Polsce. Mapa zakażeń. Ile #szczepień wykonano https://t.co/84V3qPzmG0","2021-06-26 17:25:22","pidybi",0,2.71405,41.63485
"@ritahairwood Tak, ale w Warszawie. Nie wiem czy działają na odległość, ale może pandemia coś zmieniła. https://t.co/RoPW2HG8Q0","2021-03-17 10:52:53","blesof",1,20.99445144,52.23153304
"Pandemia będzie z nami jeszcze długo. Co najmniej rok, a może więcej https://t.co/MyVguv5NUI","2021-03-11 18:59:03","pidybi",0,21.008333,52.232222
"@PiotrWyp @WojtekKardys Choruje i umiera tam dużo więcej osób, tylko nikt tych statystyk nie podaje (bo oficjalnie… https://t.co/f9Dpr9RvBc","2021-03-25 13:38:43","blesof",0,20.99439933,52.23162299
"Zaufanie do szczepionki... https://t.co/Gnz4rnNrKk","2021-03-22 18:05:32","pidybi",0,21.008333,52.232222
"Do sierpnia mamy wygrać z pandemią. Premier... https://t.co/XOvJhfCP2Q","2021-04-19 20:22:02","pidybi",0,2.154007,41.390205
"Abramowicz: Rekompensaty dla przedsiębiorców kosztowały nas dwa razy więcej niż program 500+ https://t.co/NFAU4ha6MM","2021-04-16 17:54:03","pidybi",0,2.154007,41.390205
"Miki zdobywa🥉w Aquathlon @polski_triathlon w Rzeszowie i polepszył w pływaniu życiówkę w 400 m 🏊🏻‍♂️ z 5:00,00 na 4… https://t.co/D7pk7LbbGC","2021-03-28 13:14:20","djKeta",0,21.98257,50.04215
"#Koronawirus. Niepokojący wzrost... https://t.co/AHvookU6No #dorzeczy","2021-06-20 17:13:31","pidybi",0,2.71271,41.63515
"Pada - źle. 
Zimno - źle. 
Gorąco - źle. 
#polska","2021-06-18 12:10:22","stvwnv_",1,20.99488831,52.23832703
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/9RIlsEN1pQ","2021-06-18 08:02:49","MarcinTytko",0,20.05676139,50.03491135
"Wypowiedzi naszych decydentów cytowane w tym artykule są przerażające. Ktoś kto zajmuje stanowisko związane z dostę… https://t.co/CQY0yFgwlI","2021-06-17 07:53:32","wojciechowskip",0,20.97827007,52.19911888
"Ekologiczne, czyli na gaz i bez drzew. #Polskie miasta bajerują, ale na co dzień... https://t.co/0juw2ISpu5","2021-06-17 05:47:04","pidybi",0,2.15369,41.39402
"@KrzysztofAtor nadaje! Polska na Kolanach - Jasnowidz Jackowski i Ator Przepowiednie... https://t.co/fZ6WHCbs8R #wideoprezentacje","2021-06-16 21:14:11","pidybi",0,2.15382,41.39416
"Poczta #Polska nie odda ci pieniędzy. Uwaga na e - mail z zawirusowanym załącznikiem https://t.co/UX9TMXcL4X","2021-06-16 20:57:12","pidybi",0,2.15498,41.3935
"Misja ratunkowa w Pradze. #Polska delegacja zawalczy o... https://t.co/xuW43MQRyn","2021-06-16 19:52:01","pidybi",0,2.15267,41.39451
"#Schetyna krytykuje rząd: To jest po prostu klasyczne państwo PiS https://t.co/gYzI8fUlgA #dorzeczy","2021-09-20 19:07:53","pidybi",0,2.15333,41.39468
"#WHO: Podawanie... https://t.co/WlqIYxYaM5 #dorzeczy","2021-03-15 22:17:07","pidybi",0,21.008333,52.232222
"1 done, 1 to go #injections #vaccine #vaccinationdone✔️ #szczepienie #szczepiony #vacunado #astrazeneca #astra 💉 @… https://t.co/88zfa1GGHD","2021-03-15 14:19:23","mfalconsilva",0,20.97167084,52.23389097
"Ponad 2,5 tys. nowych zakażeń #Koronawirusem w Polsce. Jedna osoba zmarła https://t.co/BvHP9nzYy9","2021-10-17 09:19:11","pidybi",0,-5.98261,37.3859
"Najnowszy sondaż. Rośnie poparcie dwóch ugrupowań https://t.co/AsXoJTu1BP #dorzeczy","2021-09-05 19:35:31","pidybi",0,2.7135,41.63162
"#tymczasem Fajki, cola, serek Stówy nie ma. Witamy w... https://t.co/sOu6TpvPy5 #wykop","2021-09-05 18:42:16","pidybi",0,2.71232,41.63536
"@KrzysztofAtor nadaje! Dlaczego Opozycja Robi Totalne Głupoty Przez co #PIS Zyskuje... https://t.co/SS9dpe3D1o #wideoprezentacje","2021-09-05 05:27:41","pidybi",0,2.71444,41.63189
"@KrzysztofAtor nadaje! PIS Chce Opodatkować Cały Świat To Nie Żart! Tylko Co... https://t.co/fWD2UTjuvv #wideoprezentacje","2021-09-01 18:21:01","pidybi",0,2.15476,41.39189
"PiS kontra ludzie #LGBT. Czy łańcuch i troje... https://t.co/vmZlD7bO95","2021-07-28 17:50:32","pidybi",0,2.15305,41.39211
"Niech te szczególne dni przyniosą wytchnienie od trosk dnia codziennego. Życzenia od prezydenta Dudy https://t.co/mYIc2lyf7N","2021-04-04 17:28:04","pidybi",0,2.154007,41.390205
"Chciałbym zdementować pogłoski, że tylko w święta Bożego Narodzenia „bug się rodzi”. W Wielkanoc też potrafi. I to… https://t.co/udeUMtRXsj","2021-04-04 16:35:21","mariusz74",1,17.03524221,51.07196045
"Happy Easter 🐰🥚🧺 #wielkanoc #happyester #easter #eggs #ChrystusZmartwychwstal #ChristHasRisen #jajka #family… https://t.co/FmNptzpnR8","2021-04-04 07:56:25","jussippi",0,15.55138889,51.24083333
"pojedzone? #pisanki #wielkanoc #easter w: Toszek https://t.co/7FASLtdRO2","2021-04-04 07:48:11","shenmi_meiren",0,18.52238,50.45404
"Halina z Pabianic w wielkanocnej Familiadzie! Wielkanoc Haliny z Sanatorium miłości. Jak Halina Jaksa... https://t.co/eWKtBKU2Gn","2021-04-04 06:58:01","pidybi",0,2.154007,41.390205
"Jak łodzianie świętowali przed laty Wielkanoc? https://t.co/ygYDmfX5tD","2021-04-04 05:17:02","pidybi",0,2.154007,41.390205
"Jak się nie bać, nie... https://t.co/jvIBzAqGh3","2021-04-04 04:30:41","pidybi",0,2.154007,41.390205
"#zmartwychwstanie #wielkanoc #Jezus #żyje #alleluja !!! w: Bardo - Miasto Cudów https://t.co/qdt0heU6Pt","2021-04-03 21:25:33","MikolajczykCSsR",0,16.73967375,50.50547361
"Happy Easter Everyone 😊🐰🐣 #HappyEaster #Easter #eggs #EasterEggs #chocolate #ChocolateEggs #EasterLamb #Wielkanoc… https://t.co/Cr0bluN28P","2021-04-03 15:46:54","Kam_2702",0,16.7716291,51.0297898
"Family Easter tradition Ptysie- Puff pastry cream cakes Yummy #family #easter #tradition #ptysie #puffpastry… https://t.co/uRIA6ztAqk","2021-04-03 14:22:55","jussippi",0,15.55138889,51.24083333
"Horoskop na Wielkanoc. Horoskop na #Niedzielę, 4 kwietnia 2021. Horoskop wróżki Margo na #Niedzielę 4... https://t.co/EIvpGkBZSU","2021-04-03 13:02:22","pidybi",0,2.154007,41.390205
"#wielkanoc #2021 #miodowa #nowamiodowa💚 #rakowiecka #młynarski #sawa #elsner #brzewski #zpsm1❤️ w: ZPSM Nr 1 w Wars… https://t.co/kV39hy2EjA","2021-04-03 10:42:42","zpsm_nr1",0,21.01614378,52.20847462
"Wielkanoc 2021. Paczki dla... https://t.co/GMEJYd8ms3","2021-04-03 09:18:40","pidybi",0,2.154007,41.390205
"Zakupy w święta - czy i jak będą czynne sklepy https://t.co/Xfqt7MVTLd","2021-04-03 07:32:11","pidybi",0,2.154007,41.390205
"Wesołego Alleluja i Radosnych Świąt #happyeaster #wesolychswiat #wesołychświąt #wielkanoc #wielkanoc2021 #naszeuk @… https://t.co/0ai1vXgSV9","2021-04-03 05:49:34","naszeuk",0,-2,54
"Do której będą czynne sklepy w Wielką Sobotę? Sklepy w Wielkanoc 2021. Godziny otwarcia SKLEPÓW w... https://t.co/wkDlP1J7dr","2021-04-03 04:12:14","pidybi",0,2.154007,41.390205
"Rock na pandemia... em Galeria do Rock https://t.co/9S9LhpZcMU","2021-07-09 05:52:27","Pdw9999",0,-46.63873494,-23.54371312
"Gigantyczny spadek globalnego PKB z powodu strat w turystyce. Winna pandemia https://t.co/W0Pm5UxRzf #dorzeczy","2021-07-07 17:10:42","pidybi",0,2.15297,41.39218
"Samolot z Krysciną Cimanouską na pokładzie wylądował w #Warszawie https://t.co/XSQB0XPZ3W","2021-08-04 19:50:32","pidybi",0,2.15302,41.39408
"Sąd w Mińsku likwiduje organizację... https://t.co/bVIBr6Is0T","2021-08-03 05:56:21","pidybi",0,2.15349,41.39464
"Protesty w obronie wolnych mediów. Szef #KOD... https://t.co/cvKy2pXNdV","2021-08-10 06:23:02","pidybi",0,2.15382,41.39349
"Szczepienia przeciwko grypie. Nowy projekt rozporządzenia ministerstwa zdrowia https://t.co/qrMm4XAb0Z","2021-08-10 06:04:17","pidybi",0,2.15493,41.39287
"Według ratownika 34 - latek z Lubina zmarł już na ul. Traugutta. Relacja przeczy wersji #policji https://t.co/4Ag0i41U6z","2021-08-10 05:56:24","pidybi",0,2.15274,41.3949
"#tymczasem Były ambasador #Izraela: ""Niech... https://t.co/6DUcB6IeUk #wykop","2021-08-10 04:41:26","pidybi",0,2.15251,41.39349
"Protest przed komisariatem we Wrocławiu w związku ze śmiercią 34 - latka https://t.co/05FpMIgkuV","2021-08-09 19:13:12","pidybi",0,2.15415,41.39234
"Medioznawca Tadeusz Kowalski o początkach #TVN24: to była absolutnie nowa jakość https://t.co/kR6wlwuUnW","2021-08-09 19:05:22","pidybi",0,2.15213,41.39531
"Cimoszewicz o powrocie Tuska: nie chodzi tylko o wygraną z PiS - em, chodzi o większość konstytucyjną https://t.co/egoCbJ6DeX","2021-08-09 18:19:22","pidybi",0,2.15385,41.39331
"Lex #TVN. Ponad 750 podpisów pod apelem dziennikarzy w obronie stacji #TVN https://t.co/9tGclb4CKT","2021-08-09 16:33:47","pidybi",0,2.15153,41.39326
"Prymas #Polski #arcybiskup Wojciech Polak zdecydował o zasadach odprawiania mszy trydenckich https://t.co/uXEivZkFwj","2021-08-09 15:40:44","pidybi",0,2.15303,41.39424
"Właśnie publikuje zdjęcie w: Prograss Polska https://t.co/0LIzY4yWC1","2021-08-09 13:22:17","karol_grass",0,20.35845995,49.84674184
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/HxczSMrMhD","2021-08-09 11:13:33","MarcinTytko",0,20.05676139,50.03491135
"Właśnie publikuje zdjęcie w: Prograss Polska https://t.co/MQa3uAPpA7","2021-08-09 08:02:32","karol_grass",0,20.35845995,49.84674184
"40 osób zatrzymanych po proteście przed komendą #policji w Lubinie https://t.co/GAC3hlDblR","2021-08-09 04:08:12","pidybi",0,2.15469,41.39123
"Wroclaw colors &amp; sunrise. 💫🌅☀️

#cracow #krakow #wroclaw #polonia🇵🇱 #poland #basilicadesantamaria #pictureoftheday… https://t.co/K8NQh9Z8EH","2021-09-21 18:42:15","FREUS19",0,17.0375,51.1108
"eMŚ kobiet: Armenia 0-1 Polska https://t.co/T5R4BZXVeE","2021-09-21 17:27:09","90minut_pl",15,44.525659,40.171962
"Orzechowo, województwo pomorskie

#ustka #orzechowo #plaża #beach #pomorskie #pomerania #polska #poland @ Orzechowo https://t.co/FdMu8NvTuw","2021-09-21 15:17:22","johjakob",0,17.04054,54.66053
"@Plus_Polska Kiedy iPhone 13?","2021-09-21 13:43:46","dwdnowak",0,16.41,52.31
"Czy jesteś za zaostrzeniem #Koronawirusowych restrykcji? SONDA https://t.co/e6RWq29PYt","2021-09-21 05:04:32","pidybi",0,2.15182,41.3914
"Ustka, województwo pomorskie

#ustka #plaża #beach #pomorskie #pomerania #polska #poland @ Ustka https://t.co/9Zz3WAEAhm","2021-09-20 14:21:34","johjakob",0,16.86211,54.58036
"@k18hair_polska Jesteśmy w nowym numerze @twojstylpl 🥰 Dziękujemy!

#pieknewlosy #wlosomaniczka #twojstyl #k18hair… https://t.co/ENupqjpqqU","2021-09-20 13:25:45","edconnaghan",0,-96.7977,32.7774
"Sobotnie wypieki #swinoujscie #działka #szysz #świnoujście #PolskaJestPiękna #Polska #chleb #wypieki #koronawirus… https://t.co/yEABYTp1Ci","2020-12-12 18:09:30","swinoujscie",0,14.21742439,53.86933191
"Pandemią w pigułce Wyjechały media skończyły się kontrole na granicy :) :) #covid_19 #uznam #koronawirus… https://t.co/3Ae53vQwdX","2020-12-12 15:01:33","eswinoujscie",0,14.25,53.9167
"Niemcy wprowadzili kontrolę na granicy #szysz #świnoujście #swinoujscie #covid_19 #uznam #koronawirus #coronavirus… https://t.co/c0Qvak9QzZ","2020-12-12 10:43:29","eswinoujscie",0,14.25,53.9167
"Będzie przetarg na długo wyczekiwany ParkLinearnySuwak na Służewcu https://t.co/Crr0QANj7z","2021-07-21 05:32:52","pidybi",0,2.15394,41.39272
"I'm at Lotnisko Chopina w Warszawie - @chopinairport in Warszawa, Mazowieckie https://t.co/SA3rF4Ynvd","2021-07-21 02:39:15","chesky",0,20.97049713,52.17101024
"Niezwykła willa na Saskiej Kępie w #Warszawie. Wnętrze w industrialnym stylu zachwyca https://t.co/qC4wAOAcZd","2021-07-20 20:20:22","pidybi",0,2.15474,41.39511
"Burgerek #whiskeyinthejar z @mateusz_sulima1 w: Whiskey in the Jar Warszawa https://t.co/iskZ4CCjBb","2021-07-20 17:05:48","piotrsulima",0,21.01505891,52.22308421
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/OZxIJFcK7j","2021-07-20 15:20:40","miloszklosowski",0,20.90613612,52.24564122
"Jak skok z 90m na bungee tak ten urlop, był po prostu niesamowity❤️‍🔥 nie udało mi się ze wszystkimi cyknąć fotki a… https://t.co/N8CFvtbhZo","2021-07-20 14:24:42","xxMonixxx",0,21.00680351,52.23168967
"@MateuszKlys @pieinggg Nie no, jasne. Też tak robię. Ale czasem jakiś idiota widzi, że przede mną sznur samochodów,… https://t.co/3oa2pBx58a","2021-07-20 10:31:47","blesof",1,20.98299409,52.19478609
"Właśnie publikuje zdjęcie w: Warszawa https://t.co/AjvvrElmWh","2021-07-20 08:00:28","Jerzy_Ochnio",0,21,52.25
"Ratusz: W Szpitalu Południowym jest dosłownie 9 - 10 pacjentów. Stoi pusty i generuje olbrzymie straty https://t.co/W9oYHn2JMF","2021-07-20 05:16:52","pidybi",0,2.15267,41.3949
"Śmiertelny #wypadek na Marszałkowskiej w #Warszawie. Aktywiści: to #motoryzacyjny patoinfluencer zabił pieszego https://t.co/YFxxvWYErV","2021-07-19 18:19:16","pidybi",0,2.15276,41.39466
"Remont Hali Gwardii w #Warszawie coraz bliżej. Ratusz wybiera partnera, który wykona prace https://t.co/c0KEmr4OFb","2021-07-19 15:46:12","pidybi",0,2.15476,41.39128
"I'm at Zdrofit Bemowo in Warszawa, Mazowieckie https://t.co/TZPlTTRXvm","2021-07-19 15:16:21","miloszklosowski",0,20.90613612,52.24564122
"Wish you a nice week 🦩🎉🥳 

#cjstone #cjstoneofficial #newweek #monday #music #dj #edm #trance @ Warszawa https://t.co/lcflR5f4EU","2021-07-19 14:45:18","CJStoneMusic",0,21.00680351,52.23168967
"#tymczasem Nie tylko Kanada. W Irlandii odkryto zwłoki 800 dzieci w zbiorniku pod zakonem https://t.co/8aG1xeymER #wykop","2021-07-03 06:27:22","pidybi",0,2.71432,41.63274
"Wakacje w @zoogdansk . #holiday #zoo #wakacje #tata #tataisynowie #ojciecisynowie #wielbłąd #dad #father… https://t.co/iHrNkQAHkf","2021-07-09 12:54:30","narajczyk",0,18.53398354,54.41313497
"Wakacyjnie w #bialybor #szczecinek #powiatszczecinecki #gminabiałybór #iszczecinek #wakacje #jezioro #plaza w: Biał… https://t.co/Lyi6XxqXCH","2021-07-08 13:11:07","iszczecinek",0,16.8333,53.8833
"Na styku nieba i ziemi #szczecinek #zachodslonca #wakacje #iszczecinek w: Szczecinek https://t.co/HicGmOpPWS","2021-07-07 22:27:30","iszczecinek",0,16.7034,53.71253
"Audictus Aurora Mini - bezprzewodowy głośnik dyskotekowy na wakacje i wyjazdy https://t.co/17YUZLIdjK","2021-07-05 04:43:26","pidybi",0,2.15312,41.39415
"Właśnie publikuje zdjęcie w: Żak Szkoła https://t.co/hq0ZZJsfGu","2021-09-05 10:07:59","Tomo_Gawronski",0,21.08321,51.04448
"Właśnie publikuje zdjęcie w: Żak Szkoła https://t.co/zClD9zjRht","2021-09-05 10:05:19","Tomo_Gawronski",0,21.08321,51.04448
"Właśnie publikuje zdjęcie w: Żak Szkoła https://t.co/YPyqyH85kg","2021-09-05 08:38:03","Tomo_Gawronski",0,21.08321,51.04448
"Właśnie publikuje zdjęcie w: Żak Szkoła https://t.co/oPQkSftiv8","2021-09-05 08:33:42","Tomo_Gawronski",0,21.08321,51.04448
"""Odmrażanie #Sejmu"". Kiedy wszyscy posłowie wrócą na salę obrad? https://t.co/MdusJZbA5Y","2021-05-30 13:30:19","pidybi",0,2.69335,41.65528
"#Koronawirus w Polsce. Mapa zakażeń. Ile #szczepień wykonano https://t.co/lkDd4hFTs5","2021-05-30 09:14:42","pidybi",0,2.6933,41.65393
"W Azji #Koronawirus znów atakuje w miejscach, gdzie wydawał się już opanowany https://t.co/dLlEDriiqJ","2021-05-30 06:07:34","pidybi",0,2.69362,41.65177
"#Sejmik województwa łódzkiego znowelizował Kartę Praw Rodzin. Nie ma zapisu o ""ideologii"". Opozycja: to... https://t.co/SzfqshllU3","2021-09-28 21:12:16","pidybi",0,2.15301,41.39167
"Projekt zmian wRegulaminie #Sejmu przyjęty przez komisję bez poprawek. Dotyczy stanów nadzwyczajnych https://t.co/rXdpHqwpwE","2021-09-28 20:54:26","pidybi",0,2.15318,41.39246
"Stan wyjątkowy. Prezydent Andrzej #Duda wystąpi do #Sejmu o przedłużenie https://t.co/cx3tlPJJMI","2021-09-28 16:35:51","pidybi",0,2.1519,41.39181
"I'm at kościół św. jadwigi https://t.co/oq7j5riwvM","2021-09-07 16:19:23","tuska30",0,23.10139417,53.1246932
"Kościół w: Cały Świat https://t.co/oQo314oPdT","2021-08-31 11:46:55","MietusWioletta",0,18.67422257,50.03373429
"Kościół dzisiaj w: Cały Świat https://t.co/pHzxTiu82o","2021-08-31 05:12:21","MietusWioletta",0,18.67422257,50.03373429
"Kierwiński: Kukiz jako polityk jest... https://t.co/X3T8mOKx1x #dorzeczy","2021-08-13 05:48:42","pidybi",0,2.15376,41.39363
"#tymczasem Pracownik #Polsatu wśród atakujących Sośnierza. To syn samorządowca z PSL - Kukiz https://t.co/7X2eT4KkgS #wykop","2021-08-12 18:14:31","pidybi",0,2.15355,41.39443
"#tymczasem PAWEŁ KUKIZ - KONKURS MEMÓW... https://t.co/DvJTacPoRB #wykop","2021-08-11 20:02:11","pidybi",0,2.1518,41.39151
"Rząd zajmie się ustawą budżetową na 2022 rok https://t.co/stxPfH1u6M","2021-09-27 18:06:32","pidybi",0,2.15287,41.39312
"Karol Karski: Pół miliona euro dziennie za Turów? Rząd nie będzie płacił https://t.co/8Qja1JB8IM","2021-09-26 12:35:33","pidybi",0,2.71388,41.63282
"Dobre wieści z Irlandii. Rząd luzuje obostrzenia https://t.co/XjH9wAHePv #dorzeczy","2021-09-26 07:47:59","pidybi",0,2.7146,41.63193
"Program dla #Polskiego górnictwa. ""Zmiany są dosyć gruntowne"" https://t.co/N20Rh9t5IQ","2021-09-28 16:53:41","pidybi",0,2.15153,41.39246
"Dz.U. 2021 poz. 1856
📢Obwieszczenie Marszałka @KancelariaSejmu z dnia 16 września 2021 r. w sprawie ogłoszenia jedn… https://t.co/gDcNMxPFQ0","2021-10-13 14:08:24","Dziennik_Ustaw",2,21.02839,52.22548
"@Mikka77Joa @Marcin_K5 Dz.U. 2021 poz. 974
📢Obwieszczenie Marszałka @KancelariaSejmu z dnia 18 maja 2021 r. w spraw… https://t.co/MXSzLGkK1a","2021-10-11 13:13:31","Dziennik_Ustaw",0,21.02839,52.22548
"@Mikka77Joa @szczepimysie Dz.U. 2021 poz. 974
📢Obwieszczenie Marszałka @KancelariaSejmu z dnia 18 maja 2021 r. w sp… https://t.co/lNu8TDRYak","2021-10-11 13:13:31","Dziennik_Ustaw",0,21.02839,52.22548
"Przegrana bitwa #Bidena. Sąd apelacyjny... https://t.co/Vg9wr7shEp #dorzeczy","2021-10-09 16:53:21","pidybi",0,2.71163,41.63402
"""Akt terroryzmu państwowego popełniony na rozkaz Łukaszenki"", ""szokujące"", ""całkowicie niedopuszczalne"" https://t.co/aPATo5Jlra","2021-05-23 17:54:33","pidybi",0,2.15381,41.3924
"Zmiana trasy samolotu i lądowanie w Mińsku. Charge daffaires Białorusi wezwany do #Polskiego MSZ https://t.co/nNyiNVO60N","2021-05-23 15:33:14","pidybi",0,2.15382,41.39365
"Apel do Premiera Morawieckiego o przyspieszenie szczepien osób z cukrzycą, POCHP, chorobami rzadkimi, wadami serca,… https://t.co/GMqsrmWylh","2021-03-30 11:30:41","KLubnauer",44,21.0277462,52.22543356
